,team_red,result_red,ban_0_red,ban_1_red,ban_2_red,ban_3_red,ban_4_red,pick_0_red,pick_1_red,pick_2_red,pick_3_red,pick_4_red,kills_red,towers_red,dragons_red,barons_red,player_0_red,kda_0_red,csM_0_red,dpM_0_red,wpM_0_red,player_1_red,kda_1_red,csM_1_red,dpM_1_red,wpM_1_red,player_2_red,kda_2_red,csM_2_red,dpM_2_red,wpM_2_red,player_3_red,kda_3_red,csM_3_red,dpM_3_red,wpM_3_red,player_4_red,kda_4_red,csM_4_red,dpM_4_red,wpM_4_red,team_blue,result_blue,ban_0_blue,ban_1_blue,ban_2_blue,ban_3_blue,ban_4_blue,pick_0_blue,pick_1_blue,pick_2_blue,pick_3_blue,pick_4_blue,kills_blue,towers_blue,dragons_blue,barons_blue,player_0_blue,kda_0_blue,csM_0_blue,dpM_0_blue,wpM_0_blue,player_1_blue,kda_1_blue,csM_1_blue,dpM_1_blue,wpM_1_blue,player_2_blue,kda_2_blue,csM_2_blue,dpM_2_blue,wpM_2_blue,player_3_blue,kda_3_blue,csM_3_blue,dpM_3_blue,wpM_3_blue,player_4_blue,kda_4_blue,csM_4_blue,dpM_4_blue,wpM_4_blue,match_duration,region
0,153,0,75,70,101,4,41,51,86,56,116,9,31,21,8,2,130,3.17,8.5,502,0.32,1050,3.5,5.7,309,0.57,179,3.5,10.0,608,0.46,283,4.0,8.8,543,0.43,479,26.0,0.9,371,2.26,29,1,147,121,54,141,27,47,107,105,136,82,24,17,7,4,645,1.86,8.8,428,0.31,1005,3.4,5.4,265,0.87,485,2.83,8.3,571,0.53,389,3.8,8.6,637,0.52,269,1.89,1.4,83,1.70,00:47:50,KR
0,153,0,75,70,101,4,41,51,86,56,116,9,31,21,8,2,130,3.17,8.5,502,0.32,1050,3.5,5.7,309,0.57,179,3.5,10.0,608,0.46,283,4.0,8.8,543,0.43,479,26.0,0.9,371,2.26,29,1,147,121,54,141,27,47,107,105,136,82,24,17,7,4,645,1.86,8.8,428,0.31,1005,3.4,5.4,265,0.87,485,2.83,8.3,571,0.53,389,3.8,8.6,637,0.52,269,1.89,1.4,83,1.70,00:47:50,KR
0,153,0,75,70,101,4,41,51,86,56,116,9,31,21,8,2,130,3.17,8.5,502,0.32,1050,3.5,5.7,309,0.57,179,3.5,10.0,608,0.46,283,4.0,8.8,543,0.43,479,26.0,0.9,371,2.26,29,1,147,121,54,141,27,47,107,105,136,82,24,17,7,4,645,1.86,8.8,428,0.31,1005,3.4,5.4,265,0.87,485,2.83,8.3,571,0.53,389,3.8,8.6,637,0.52,269,1.89,1.4,83,1.70,00:47:50,KR
0,101,1,17,70,154,2,56,51,75,43,49,41,44,24,9,4,246,3.12,7.8,476,0.31,721,4.43,5.2,401,0.26,171,3.86,10.1,727,0.53,729,6.4,9.3,731,0.42,226,11.0,0.8,196,1.46,112,0,147,27,121,101,31,36,107,143,136,9,30,16,6,2,1153,1.7,8.0,396,0.39,177,2.3,5.1,216,0.39,1096,2.71,9.3,538,0.41,1028,3.57,9.5,795,0.53,554,2.4,0.5,236,1.91,00:36:40,KR
0,112,0,147,27,121,101,31,36,107,143,136,9,30,16,6,2,1153,1.7,8.0,396,0.39,177,2.3,5.1,216,0.39,1096,2.71,9.3,538,0.41,1028,3.57,9.5,795,0.53,554,2.4,0.5,236,1.91,101,1,17,70,154,2,56,51,75,43,49,41,44,24,9,4,246,3.12,7.8,476,0.31,721,4.43,5.2,401,0.26,171,3.86,10.1,727,0.53,729,6.4,9.3,731,0.42,226,11.0,0.8,196,1.46,00:37:44,KR
0,112,0,147,27,121,101,31,36,107,143,136,9,30,16,6,2,1153,1.7,8.0,396,0.39,177,2.3,5.1,216,0.39,1096,2.71,9.3,538,0.41,1028,3.57,9.5,795,0.53,554,2.4,0.5,236,1.91,101,1,17,70,154,2,56,51,75,43,49,41,44,24,9,4,246,3.12,7.8,476,0.31,721,4.43,5.2,401,0.26,171,3.86,10.1,727,0.53,729,6.4,9.3,731,0.42,226,11.0,0.8,196,1.46,00:37:44,KR
0,60,1,154,70,75,41,105,51,107,2,116,17,34,18,6,2,785,22.0,8.0,563,0.30,194,7.33,5.4,326,0.36,296,7.33,8.2,628,0.29,1126,11.5,9.2,658,0.62,92,3.5,1.6,369,1.97,146,0,141,27,9,56,11,39,147,143,136,54,15,6,3,0,258,1.0,9.0,562,0.26,1084,1.83,5.2,322,0.49,127,1.6,8.9,813,0.51,951,1.14,8.4,618,0.80,641,0.78,0.6,279,1.94,00:42:27,KR
0,60,1,154,70,75,41,105,51,107,2,116,17,34,18,6,2,785,22.0,8.0,563,0.30,194,7.33,5.4,326,0.36,296,7.33,8.2,628,0.29,1126,11.5,9.2,658,0.62,92,3.5,1.6,369,1.97,146,0,141,27,9,56,11,39,147,143,136,54,15,6,3,0,258,1.0,9.0,562,0.26,1084,1.83,5.2,322,0.49,127,1.6,8.9,813,0.51,951,1.14,8.4,618,0.80,641,0.78,0.6,279,1.94,00:42:27,KR
0,125,1,101,48,31,54,53,131,141,56,136,9,23,9,1,1,1112,11.0,8.2,522,0.40,1079,8.5,5.6,325,0.36,655,14.0,9.2,528,0.29,671,18.0,9.0,768,0.47,665,5.67,1.5,315,2.73,151,0,107,47,75,51,36,88,27,105,116,17,6,3,3,0,501,0.0,7.1,591,0.44,1113,0.71,4.9,341,0.73,740,1.5,8.4,436,0.40,471,1.67,9.5,503,0.29,154,1.2,1.5,310,2.30,00:27:27,BR
0,182,0,75,105,9,121,56,48,107,11,136,54,6,2,1,0,1057,1.0,9.1,502,0.54,146,1.67,4.2,242,0.44,1129,1.33,8.7,742,0.48,133,3.0,7.4,597,0.60,214,0.8,0.8,214,1.14,156,1,47,154,70,31,2,36,141,69,49,41,16,9,3,2,394,4.0,8.9,511,0.32,782,11.0,6.1,215,0.38,537,6.5,8.8,532,0.22,664,12.0,9.2,541,0.38,1205,12.0,0.8,504,1.81,00:31:29,BR
0,245,0,70,154,72,48,152,31,107,121,136,54,3,2,1,1,362,0.4,8.3,515,0.54,407,0.75,5.0,132,0.41,358,0.67,7.3,305,0.30,1164,1.0,8.8,579,0.47,113,0.5,0.4,114,1.59,195,1,9,41,105,116,47,18,75,56,29,80,17,9,4,0,107,14.0,7.2,552,0.27,25,3.33,7.1,378,0.24,63,13.0,8.7,815,0.17,976,6.0,8.7,535,0.51,528,11.0,0.3,142,1.39,00:29:31,BR
0,92,1,154,75,80,147,37,47,27,129,116,12,16,10,4,2,1134,8.0,8.5,535,0.57,354,5.5,5.4,362,1.07,281,5.5,8.1,650,0.35,990,8.0,8.4,305,0.54,794,5.0,0.8,185,1.58,158,0,9,48,107,93,99,88,999,105,49,54,8,2,0,0,812,0.57,8.8,532,0.54,193,1.0,3.7,218,0.32,975,6.0,9.1,414,0.66,819,1.5,8.7,206,0.41,159,6.0,0.4,199,1.36,00:31:42,BR
0,135,1,105,70,11,51,56,47,107,999,116,154,19,10,2,1,562,7.0,7.0,779,0.57,1183,15.0,4.9,383,0.26,1088,4.0,7.3,631,0.23,261,3.5,9.5,866,0.43,849,16.0,0.1,279,1.54,79,0,48,75,9,101,143,155,147,2,157,71,11,4,3,0,961,1.67,6.1,378,0.28,239,4.5,5.1,381,0.31,386,2.0,7.4,532,0.28,115,1.33,9.6,937,0.34,460,3.0,0.5,197,1.59,00:35:09,BR
0,79,1,105,75,88,54,11,155,147,121,157,71,23,11,2,2,961,19.0,6.6,563,0.34,239,11.0,5.5,394,0.31,386,10.0,8.2,471,0.31,115,9.0,8.7,644,0.55,460,5.33,0.3,89,1.11,158,0,9,80,154,56,2,47,107,124,136,41,7,4,2,0,812,0.29,8.3,625,0.37,193,2.0,5.1,334,0.31,975,0.67,8.4,932,0.49,819,0.71,8.3,679,0.34,159,1.67,0.8,446,1.42,00:32:29,BR
0,135,1,105,9,75,51,47,104,141,110,157,154,19,8,3,2,562,2.5,9.3,751,0.46,1183,2.0,4.2,136,0.35,1088,2.0,6.4,604,0.22,261,7.0,12.4,1151,0.37,849,5.33,0.3,333,1.73,125,0,41,101,107,56,48,36,147,33,70,80,21,10,4,1,1112,6.33,6.5,719,0.24,1079,6.0,5.6,522,0.20,655,6.33,5.4,494,0.24,671,5.67,8.4,1070,0.46,665,2.0,0.7,235,2.28,00:46:08,BR
0,151,0,105,47,136,88,54,51,27,11,17,9,9,6,4,1,501,2.0,6.6,267,0.47,1113,1.5,5.0,319,0.90,740,1.67,9.2,326,0.41,471,1.5,8.1,411,0.45,154,1.5,1.1,297,2.31,92,1,154,141,80,101,31,39,75,48,49,93,16,11,3,2,1134,2.33,8.6,352,0.66,354,5.5,5.0,609,0.32,281,4.5,8.6,685,0.23,990,11.0,8.4,589,0.45,794,8.0,1.6,179,3.01,00:44:14,BR
0,195,1,9,75,70,60,33,47,107,11,17,54,20,9,4,1,107,3.67,6.7,771,0.53,25,3.33,6.5,272,0.26,63,3.67,6.8,483,0.36,976,16.0,8.9,925,0.50,528,17.0,0.5,196,1.75,182,0,105,48,154,2,39,51,147,56,136,41,9,2,0,0,1057,1.0,6.9,262,0.33,146,1.0,5.1,333,0.36,1129,4.0,7.3,461,0.46,133,1.75,8.7,593,0.93,214,1.75,1.0,244,1.69,00:30:14,BR
0,156,1,54,105,75,39,143,36,147,120,70,80,20,9,3,2,394,2.75,8.0,746,0.39,782,5.33,5.5,432,0.34,537,6.5,6.8,611,0.18,664,4.67,8.8,747,0.39,1205,7.5,0.3,104,1.92,245,0,48,27,107,56,47,18,141,33,157,154,14,3,2,0,362,1.75,7.3,549,0.47,407,1.75,4.7,223,0.47,358,3.0,7.1,574,0.42,1164,1.6,8.1,629,0.36,113,3.33,0.2,295,1.48,00:38:31,BR
0,14,0,105,47,11,48,31,51,142,999,157,154,10,3,1,0,317,1.0,5.7,199,0.63,0,4.0,4.5,276,0.35,212,7.0,7.3,285,0.51,516,4.5,9.3,431,0.38,450,3.33,0.2,211,1.36,224,1,107,70,9,121,999,36,75,122,17,72,11,10,4,1,735,2.33,8.3,539,0.19,106,7.0,5.6,538,0.89,725,5.0,8.5,649,0.41,662,3.5,7.3,580,0.38,480,3.33,1.0,273,1.17,00:31:32,EUW
0,212,1,105,154,75,141,62,88,147,143,136,41,20,11,5,2,20,9.0,8.4,516,0.34,866,3.67,5.3,336,0.37,1173,6.5,6.7,618,0.21,196,8.0,9.5,751,0.42,532,4.0,0.9,387,1.34,84,0,17,70,107,56,82,51,142,11,29,9,10,3,1,0,1063,1.25,6.3,256,0.52,791,1.6,5.3,328,0.26,409,0.83,7.8,764,0.34,797,6.0,9.3,867,0.42,804,2.5,0.8,208,1.89,00:38:08,EUW
0,140,0,9,107,105,147,142,31,27,143,116,154,11,5,1,1,948,2.0,8.1,592,0.52,595,1.5,4.3,447,0.94,536,1.6,8.1,672,0.29,183,3.0,11.0,617,0.45,992,2.25,0.2,208,1.77,218,1,17,75,53,47,101,51,38,11,70,80,20,11,5,2,291,4.67,7.4,444,0.29,441,6.0,7.7,511,1.32,821,5.0,8.2,872,0.49,438,3.33,8.2,691,0.38,618,18.0,0.4,155,1.91,00:44:33,EUW
0,94,0,75,47,70,121,56,51,38,2,136,71,13,3,3,1,119,2.0,7.0,631,0.46,1082,1.5,6.5,542,1.18,143,1.0,7.0,508,0.14,377,1.0,7.8,500,0.40,627,4.5,0.7,249,1.96,204,1,41,105,9,39,54,115,27,11,116,154,25,9,1,1,429,2.17,6.6,506,0.23,599,6.33,4.2,520,1.24,859,17.0,7.6,931,0.61,292,4.0,10.8,715,0.61,247,22.0,0.1,257,1.50,00:34:42,EUW
0,74,0,105,70,53,47,48,39,147,2,157,154,7,1,0,0,691,1.0,8.0,518,0.35,1069,1.25,5.0,300,0.31,1021,3.0,8.3,351,0.39,716,3.5,9.1,439,0.47,956,3.0,0.2,208,0.86,162,1,17,9,41,121,56,51,75,11,116,71,14,9,4,1,164,13.0,8.1,796,0.35,276,6.5,6.2,481,0.23,674,12.0,9.6,842,0.27,148,3.67,9.8,626,0.31,413,12.0,0.5,144,0.94,00:25:38,EUW
0,212,1,105,70,154,31,36,47,147,121,49,41,22,11,4,2,20,2.67,7.5,403,0.31,866,14.0,6.7,444,0.38,1173,14.0,7.8,381,0.38,196,14.0,8.7,591,0.47,532,12.0,1.0,589,1.41,14,0,75,107,136,88,22,51,999,122,17,9,6,2,0,0,317,0.75,5.8,457,0.53,0,1.0,4.3,207,0.22,212,0.43,7.7,591,0.53,516,2.0,9.8,652,0.25,450,1.5,0.7,394,2.26,00:31:50,EUW
0,204,1,38,105,136,48,51,101,27,122,157,71,13,9,2,2,429,3.0,8.5,562,0.35,599,4.5,5.7,303,0.64,859,8.0,7.6,513,0.55,292,5.0,11.9,535,0.45,247,8.0,0.3,115,1.70,224,0,47,9,70,11,143,90,75,129,116,154,6,3,3,0,735,3.0,7.1,379,0.26,106,1.0,4.9,545,0.23,725,0.67,10.1,414,0.39,662,3.0,11.6,501,0.39,480,2.0,0.2,176,1.38,00:31:07,EUW
0,94,1,154,75,105,101,11,47,13,999,25,82,20,8,2,0,119,10.0,7.5,541,0.37,1082,13.0,8.0,542,0.21,143,8.0,7.5,239,0.32,377,10.0,8.5,516,0.37,627,5.0,1.3,210,1.17,218,0,17,9,41,107,142,51,27,143,70,80,4,1,0,0,291,0.2,7.8,446,0.27,441,0.33,4.7,204,0.43,821,0.33,9.7,508,0.43,438,0.25,7.9,342,0.32,618,1.0,1.5,129,1.01,00:18:45,EUW
0,84,1,41,154,75,47,90,36,147,56,136,82,14,7,3,1,1063,5.0,9.5,473,0.43,791,1.83,5.5,352,0.17,409,2.67,9.0,764,0.43,797,5.0,9.7,961,0.77,804,2.75,1.0,162,1.37,74,0,105,9,107,51,122,101,141,121,70,80,16,5,2,1,691,2.5,8.8,449,0.40,1069,3.33,5.5,191,0.40,1021,2.33,8.1,276,0.26,716,2.6,8.4,1108,0.40,956,14.0,1.2,175,1.45,00:35:05,EUW
0,162,1,17,41,27,147,141,31,107,121,136,9,11,11,4,2,164,2.0,9.3,244,0.33,276,8.0,5.6,186,0.86,674,8.0,9.0,366,0.30,148,7.0,8.5,588,0.53,413,7.0,0.7,304,1.89,140,0,154,75,105,47,101,51,999,11,70,80,3,1,0,0,948,1.0,7.2,119,0.50,595,1.0,4.5,131,0.36,536,0.5,8.9,617,0.30,183,0.25,10.7,309,0.40,992,2.0,0.5,175,1.26,00:30:13,EUW
0,14,1,75,154,101,47,2,36,130,121,70,80,22,8,4,1,317,16.0,8.0,771,0.54,0,5.33,4.3,256,0.29,212,13.0,7.4,621,0.22,516,17.0,8.0,1132,0.35,450,19.0,0.2,235,1.62,74,0,9,105,17,142,147,51,107,124,25,82,6,1,1,1,691,1.33,7.0,328,0.35,1069,2.0,4.7,261,0.25,1021,1.0,7.5,1070,0.38,716,1.25,6.6,775,0.29,956,0.33,1.2,193,1.15,00:31:24,EUW
0,162,0,17,41,88,47,101,51,107,2,136,128,7,8,2,0,164,1.33,7.1,295,0.25,276,3.0,5.8,141,1.05,674,0.67,8.2,347,0.20,148,0.5,9.1,558,0.50,413,1.0,1.0,120,1.68,212,1,154,9,70,121,56,22,75,11,49,999,17,7,4,2,20,10.0,7.9,534,0.23,866,12.0,5.0,741,0.30,1173,4.5,10.0,623,0.45,196,12.0,8.8,418,0.48,532,3.0,1.2,113,1.71,00:39:52,EUW
0,140,0,27,47,157,121,11,101,75,129,29,80,2,2,3,0,948,0.5,7.9,250,0.40,595,1.0,4.4,557,0.30,536,2.0,10.7,452,0.37,183,0.0,8.7,513,0.40,992,0.0,0.6,171,1.15,204,1,17,9,105,0,56,36,107,2,70,154,11,11,1,1,429,5.0,8.1,449,0.37,599,5.0,4.8,115,0.88,859,6.0,9.1,445,0.34,292,10.0,11.2,523,0.44,247,10.0,0.1,316,1.48,00:29:38,EUW
0,224,1,25,53,27,142,75,39,141,19,136,9,24,10,3,3,735,7.0,8.7,1200,0.19,106,7.5,6.1,418,0.35,725,13.0,9.5,555,0.49,662,13.0,7.4,565,0.38,480,7.0,0.8,332,2.14,94,0,38,116,47,11,122,51,134,105,70,80,8,4,2,0,119,1.2,7.4,574,0.57,1082,1.5,6.9,575,0.24,143,0.8,7.9,405,0.43,377,0.5,9.3,627,0.38,627,0.67,0.7,182,1.49,00:36:51,EUW
0,218,1,9,75,107,37,82,51,147,11,157,16,21,11,3,3,291,2.0,5.7,515,0.22,441,6.33,5.7,603,0.30,821,6.0,9.3,690,0.47,438,4.67,10.2,611,0.39,618,8.5,1.0,88,1.77,84,0,70,41,154,999,47,39,141,105,136,67,17,8,3,0,1063,2.2,8.4,694,0.52,791,2.33,6.1,310,0.32,409,2.6,8.9,707,0.37,797,6.0,9.4,1038,0.98,804,4.0,0.9,93,1.65,00:40:40,EUW
0,120,1,105,80,17,41,82,34,107,160,136,9,31,10,2,1,7,3.29,8.3,802,0.43,162,1.58,4.1,251,0.29,108,7.67,8.3,688,0.46,1056,5.0,8.2,492,0.39,462,3.5,0.6,300,1.71,220,0,56,154,139,11,121,47,75,124,49,14,32,15,5,3,114,3.4,8.2,501,0.36,631,3.71,4.9,468,0.34,11,1.8,8.2,455,0.47,55,6.5,7.9,626,0.45,506,5.2,0.9,166,1.26,00:33:36,
0,120,1,105,80,17,41,82,34,107,160,136,9,31,10,2,1,7,3.29,8.3,802,0.43,162,1.58,4.1,251,0.29,108,7.67,8.3,688,0.46,1056,5.0,8.2,492,0.39,462,3.5,0.6,300,1.71,220,0,56,154,139,11,121,47,75,124,49,14,32,15,5,3,114,3.4,8.2,501,0.36,631,3.71,4.9,468,0.34,11,1.8,8.2,455,0.47,55,6.5,7.9,626,0.45,506,5.2,0.9,166,1.26,00:33:36,
0,41,0,105,9,17,48,36,51,147,2,157,71,34,12,5,2,305,4.5,8.6,406,0.33,979,2.0,4.9,288,0.39,266,5.25,8.8,899,0.26,566,4.25,9.5,599,0.47,1100,21.0,0.7,146,1.48,54,1,141,75,136,65,101,31,27,11,70,80,17,12,4,0,402,0.83,9.8,502,0.22,1130,1.83,4.3,443,0.99,425,1.5,8.0,868,0.38,980,1.12,8.9,737,0.33,233,0.88,0.5,172,1.31,00:29:46,
0,41,0,105,9,17,48,36,51,147,2,157,71,34,12,5,2,305,4.5,8.6,406,0.33,979,2.0,4.9,288,0.39,266,5.25,8.8,899,0.26,566,4.25,9.5,599,0.47,1100,21.0,0.7,146,1.48,54,1,141,75,136,65,101,31,27,11,70,80,17,12,4,0,402,0.83,9.8,502,0.22,1130,1.83,4.3,443,0.99,425,1.5,8.0,868,0.38,980,1.12,8.9,737,0.33,233,0.88,0.5,172,1.31,00:29:46,
0,13,0,105,47,9,56,122,34,147,11,157,154,28,12,4,4,347,3.5,9.2,606,0.28,1199,1.5,4.9,195,0.15,218,2.43,8.6,752,0.45,559,3.5,7.7,543,0.30,888,1.27,0.6,126,1.11,0,1,41,75,36,51,90,31,141,143,70,80,38,15,6,2,903,3.75,8.4,366,0.33,1086,3.22,5.0,456,0.30,753,6.0,10.3,661,0.34,1002,4.83,9.4,848,0.39,230,6.6,0.6,335,1.96,00:52:44,
0,0,1,41,75,36,51,90,31,141,143,70,80,38,15,6,2,903,3.75,8.4,366,0.33,1086,3.22,5.0,456,0.30,753,6.0,10.3,661,0.34,1002,4.83,9.4,848,0.39,230,6.6,0.6,335,1.96,13,0,105,47,9,56,122,34,147,11,157,154,28,12,4,4,347,3.5,9.2,606,0.28,1199,1.5,4.9,195,0.15,218,2.43,8.6,752,0.45,559,3.5,7.7,543,0.30,888,1.27,0.6,126,1.11,00:26:17,
0,73,0,17,154,70,11,60,31,107,121,116,54,22,11,4,1,831,13.0,7.9,310,0.44,865,4.5,5.7,350,0.23,811,2.33,6.9,453,0.24,640,2.6,8.2,412,0.32,897,2.43,0.5,326,0.91,38,1,49,136,105,56,47,51,75,2,29,9,23,11,2,1,448,3.0,8.2,413,0.33,499,3.0,5.3,326,0.40,187,4.67,8.2,661,0.30,613,3.5,9.1,532,0.35,117,3.33,0.3,259,1.29,00:29:36,
0,38,1,49,136,105,56,47,51,75,2,29,9,23,11,2,1,448,3.0,8.2,413,0.33,499,3.0,5.3,326,0.40,187,4.67,8.2,661,0.30,613,3.5,9.1,532,0.35,117,3.33,0.3,259,1.29,73,0,17,154,70,11,60,31,107,121,116,54,22,11,4,1,831,13.0,7.9,310,0.44,865,4.5,5.7,350,0.23,811,2.33,6.9,453,0.24,640,2.6,8.2,412,0.32,897,2.43,0.5,326,0.91,00:25:03,
0,251,0,75,70,41,136,106,35,147,11,9,4,13,3,1,2,644,1.0,8.0,715,0.33,490,1.12,5.7,505,0.12,906,0.38,8.7,512,0.36,547,0.75,8.0,339,0.32,263,0.62,1.4,267,1.16,231,1,17,53,155,105,29,47,107,2,148,82,38,19,7,1,385,5.0,9.2,709,0.46,942,8.0,5.7,316,0.31,251,21.0,8.8,399,0.22,1049,8.33,8.7,710,0.27,1181,9.0,0.9,227,1.48,00:26:59,
0,231,1,17,53,155,105,29,47,107,2,148,82,38,19,7,1,385,5.0,9.2,709,0.46,942,8.0,5.7,316,0.31,251,21.0,8.8,399,0.22,1049,8.33,8.7,710,0.27,1181,9.0,0.9,227,1.48,251,0,75,70,41,136,106,35,147,11,9,4,13,3,1,2,644,1.0,8.0,715,0.33,490,1.12,5.7,505,0.12,906,0.38,8.7,512,0.36,547,0.75,8.0,339,0.32,263,0.62,1.4,267,1.16,00:26:59,
0,221,0,154,80,107,119,11,31,999,143,136,82,31,6,4,0,922,2.4,8.8,564,0.31,877,2.78,4.6,307,0.18,58,1.2,8.6,618,0.32,1168,1.47,7.4,784,0.26,820,2.0,0.7,298,1.55,83,1,47,41,9,141,56,48,75,105,49,999,49,18,2,3,732,5.4,7.6,643,0.36,1090,3.89,4.3,506,0.24,918,8.5,9.5,840,0.27,604,12.67,8.2,758,0.39,768,3.6,1.1,245,0.94,00:35:17,
0,221,0,154,80,107,119,11,31,999,143,136,82,31,6,4,0,922,2.4,8.8,564,0.31,877,2.78,4.6,307,0.18,58,1.2,8.6,618,0.32,1168,1.47,7.4,784,0.26,820,2.0,0.7,298,1.55,83,1,47,41,9,141,56,48,75,105,49,999,49,18,2,3,732,5.4,7.6,643,0.36,1090,3.89,4.3,506,0.24,918,8.5,9.5,840,0.27,604,12.67,8.2,758,0.39,768,3.6,1.1,245,0.94,00:35:17,
0,81,0,134,105,75,54,56,37,147,2,157,82,20,3,2,0,1159,0.91,6.3,430,0.23,352,1.45,5.2,254,0.18,104,1.56,7.4,605,0.29,428,2.5,9.4,673,0.30,943,1.57,0.8,133,1.44,36,1,41,154,70,71,11,47,107,121,136,9,42,19,5,2,304,8.33,8.7,555,0.35,726,36.0,6.0,365,0.15,1186,2.71,7.1,558,0.29,630,4.0,8.0,400,0.36,988,11.0,1.0,405,1.99,00:28:08,
0,36,1,41,154,70,71,11,47,107,121,136,9,42,19,5,2,304,8.33,8.7,555,0.35,726,36.0,6.0,365,0.15,1186,2.71,7.1,558,0.29,630,4.0,8.0,400,0.36,988,11.0,1.0,405,1.99,81,0,134,105,75,54,56,37,147,2,157,82,20,3,2,0,1159,0.91,6.3,430,0.23,352,1.45,5.2,254,0.18,104,1.56,7.4,605,0.29,428,2.5,9.4,673,0.30,943,1.57,0.8,133,1.44,00:28:08,
0,120,0,75,17,41,101,56,31,142,139,25,82,15,5,0,0,7,0.83,8.0,613,0.46,162,1.33,4.7,281,0.17,108,1.83,7.7,534,0.38,1056,0.89,8.1,371,0.36,462,1.5,0.8,153,1.14,106,1,105,136,9,11,122,51,107,2,157,16,38,17,6,2,184,10.5,8.3,485,0.25,818,15.0,5.6,361,0.25,1083,11.5,8.9,595,0.38,54,9.67,8.4,543,0.36,758,4.0,1.0,184,1.10,00:27:36,
0,106,1,105,136,9,11,122,51,107,2,157,16,38,17,6,2,184,10.5,8.3,485,0.25,818,15.0,5.6,361,0.25,1083,11.5,8.9,595,0.38,54,9.67,8.4,543,0.36,758,4.0,1.0,184,1.10,120,0,75,17,41,101,56,31,142,139,25,82,15,5,0,0,7,0.83,8.0,613,0.46,162,1.33,4.7,281,0.17,108,1.83,7.7,534,0.38,1056,0.89,8.1,371,0.36,462,1.5,0.8,153,1.14,00:27:36,
0,73,1,154,75,51,62,47,107,142,33,136,41,45,20,7,1,831,8.67,7.2,516,0.31,865,16.0,6.4,572,0.27,811,3.71,7.4,453,0.33,640,6.5,8.2,672,0.40,897,5.0,0.6,438,1.11,39,0,54,105,31,121,101,18,59,122,49,9,22,7,2,1,87,0.92,6.7,434,0.32,683,1.67,6.7,323,0.14,856,2.0,8.0,644,0.46,886,3.33,7.2,638,0.36,745,1.5,1.2,424,1.38,00:36:05,
0,39,0,54,105,31,121,101,18,59,122,49,9,22,7,2,1,87,0.92,6.7,434,0.32,683,1.67,6.7,323,0.14,856,2.0,8.0,644,0.46,886,3.33,7.2,638,0.36,745,1.5,1.2,424,1.38,73,1,154,75,51,62,47,107,142,33,136,41,45,20,7,1,831,8.67,7.2,516,0.31,865,16.0,6.4,572,0.27,811,3.71,7.4,453,0.33,640,6.5,8.2,672,0.40,897,5.0,0.6,438,1.11,00:36:05,
0,231,0,17,70,9,105,31,51,141,56,106,82,30,6,2,0,385,5.0,7.8,513,0.32,942,1.82,5.4,270,0.29,251,1.7,7.3,567,0.26,1049,1.82,8.6,436,0.30,1181,0.85,0.9,123,1.15,0,1,101,75,107,2,47,110,147,124,157,154,49,21,6,2,903,3.57,7.6,593,0.33,1086,3.2,4.5,524,0.27,753,6.4,9.3,814,0.39,1002,7.0,10.2,811,0.33,230,11.33,0.2,226,1.51,00:27:09,
0,231,0,17,70,9,105,31,51,141,56,106,82,30,6,2,0,385,5.0,7.8,513,0.32,942,1.82,5.4,270,0.29,251,1.7,7.3,567,0.26,1049,1.82,8.6,436,0.30,1181,0.85,0.9,123,1.15,0,1,101,75,107,2,47,110,147,124,157,154,49,21,6,2,903,3.57,7.6,593,0.33,1086,3.2,4.5,524,0.27,753,6.4,9.3,814,0.39,1002,7.0,10.2,811,0.33,230,11.33,0.2,226,1.51,00:27:09,
0,54,1,105,154,51,2,34,36,107,11,17,72,21,18,5,3,402,1.25,9.4,523,0.30,1130,2.33,4.4,251,0.34,425,1.71,7.8,664,0.38,980,4.67,9.6,637,0.48,233,5.67,0.8,401,1.41,38,0,56,27,70,121,47,101,75,122,136,9,23,6,4,0,448,4.0,8.7,322,0.39,499,4.75,4.9,508,0.27,187,4.5,7.9,481,0.37,613,7.0,8.0,570,0.34,117,2.0,0.9,239,1.74,00:43:19,
0,38,0,56,27,70,121,47,101,75,122,136,9,23,6,4,0,448,4.0,8.7,322,0.39,499,4.75,4.9,508,0.27,187,4.5,7.9,481,0.37,613,7.0,8.0,570,0.34,117,2.0,0.9,239,1.74,54,1,105,154,51,2,34,36,107,11,17,72,21,18,5,3,402,1.25,9.4,523,0.30,1130,2.33,4.4,251,0.34,425,1.71,7.8,664,0.38,980,4.67,9.6,637,0.48,233,5.67,0.8,401,1.41,00:43:19,
0,13,0,105,75,49,124,47,36,141,143,157,71,10,4,3,0,347,0.17,8.9,406,0.38,1199,2.0,4.9,218,0.14,218,0.71,8.1,490,0.48,559,1.43,8.5,337,0.37,888,1.43,0.7,204,1.73,220,1,56,154,121,11,101,31,27,158,70,80,32,20,7,2,114,17.0,8.8,510,0.35,631,9.5,5.3,244,0.72,11,6.33,8.7,545,0.40,55,5.25,8.1,563,0.49,506,25.0,0.5,157,1.18,00:32:29,
